gc_date,market,code,name,gc_price,d5_price,d5_pct,d10_price,d10_pct,d20_price,d20_pct
2026-05-25,SP500,BKNG,Booking Holdings,161.06,169.25,5.09,162.3,0.77,,
2026-05-25,SP500,SPGI,S&P Global,417.6,428.56,2.62,417.09,-0.12,,
2026-05-25,SP500,PLD,Prologis,145.9,139.02,-4.72,142.78,-2.14,,
2026-05-25,SP500,DELL,Dell Technologies,295.19,465.96,57.85,400.77,35.77,,
2026-05-25,SP500,CMCSA,Comcast,25.21,25.05,-0.63,23.76,-5.75,,
2026-05-25,SP500,DUK,Duke Energy,125.67,119.89,-4.6,122.05,-2.88,,
2026-05-25,SP500,NOC,Northrop Grumman,555.58,539.22,-2.94,540.81,-2.66,,
2026-05-25,SP500,UPS,United Parcel Service,101.02,109.02,7.92,107.7,6.61,,
2026-05-25,SP500,USB,U.S. Bancorp,54.83,53.55,-2.33,55.35,0.95,,
2026-05-25,SP500,MCO,Moody's,449.12,464.2,3.36,443.76,-1.19,,
2026-05-25,SP500,MDLZ,Mondelez International,61.76,61.05,-1.15,61.6,-0.26,,
2026-05-25,SP500,ROST,Ross Stores,234.81,224.07,-4.57,227.42,-3.15,,
2026-05-25,SP500,AEP,American Electric Power,131.59,123.79,-5.93,126.77,-3.66,,
2026-05-25,SP500,TDG,TransDigm Group,1213.51,1238.41,2.05,1206.28,-0.6,,
2026-05-25,SP500,SPG,Simon Property Group,204.41,202.7,-0.84,207.34,1.43,,
2026-05-25,SP500,O,Realty Income,62.02,59.55,-3.98,60.01,-3.24,,
2026-05-25,SP500,TFC,Truist Financial,48.38,46.87,-3.12,48.83,0.93,,
2026-05-25,SP500,AZO,AutoZone,3406.5,3020.95,-11.32,3074.04,-9.76,,
2026-05-25,SP500,FAST,Fastenal,43.94,43.99,0.11,46.0,4.69,,
2026-05-25,SP500,NXPI,NXP Semiconductors,316.47,311.38,-1.61,301.14,-4.84,,
2026-05-25,SP500,XEL,Xcel Energy,81.08,76.41,-5.76,77.62,-4.27,,
2026-05-25,SP500,GRMN,Garmin,240.71,236.8,-1.62,235.23,-2.28,,
2026-05-25,SP500,BDX,Becton Dickinson,147.63,145.33,-1.56,149.99,1.6,,
2026-05-25,SP500,FITB,Fifth Third Bancorp,49.48,48.56,-1.86,51.96,5.01,,
2026-05-25,SP500,VICI,VICI Properties,28.5,27.77,-2.56,27.4,-3.86,,
2026-05-25,SP500,HBAN,Huntington Bancshares,15.92,15.83,-0.57,16.49,3.58,,
2026-05-25,SP500,GIS,General Mills,33.69,33.63,-0.18,33.14,-1.63,,
2026-05-25,SP500,EFX,Equifax,164.04,173.59,5.82,167.89,2.35,,
2026-05-25,SP500,LEN,Lennar,88.86,90.11,1.41,90.74,2.12,,
2026-05-25,SP500,DRI,Darden Restaurants,203.51,201.91,-0.79,196.0,-3.69,,
2026-05-25,SP500,CFG,Citizens Financial,62.89,60.78,-3.36,64.35,2.32,,
2026-05-25,SP500,MKC,McCormick & Company,47.8,46.58,-2.55,47.61,-0.4,,
2026-05-25,SP500,RL,Ralph Lauren,377.78,366.31,-3.04,372.85,-1.3,,
2026-05-25,SP500,AVB,AvalonBay Communities,185.65,182.87,-1.5,187.61,1.06,,
2026-05-25,SP500,EQR,Equity Residential,66.2,65.81,-0.59,67.34,1.72,,
2026-05-25,SP500,MAA,Mid-America Apartment,131.14,128.13,-2.3,137.15,4.58,,
2026-05-25,SP500,KHC,Kraft Heinz,23.79,23.63,-0.67,23.35,-1.85,,
2026-05-25,SP500,CMS,CMS Energy,74.53,70.58,-5.3,70.91,-4.86,,
2026-05-25,SP500,EVRG,Evergy,83.94,80.39,-4.23,81.69,-2.68,,
2026-05-25,SP500,NI,NiSource,47.85,45.1,-5.75,45.85,-4.18,,
2026-05-25,SP500,WEC,WEC Energy Group,113.41,108.6,-4.24,111.25,-1.9,,
2026-05-25,SP500,CNP,CenterPoint Energy,42.83,41.29,-3.6,41.85,-2.29,,
2026-05-25,SP500,DTE,DTE Energy,145.3,139.83,-3.76,143.11,-1.51,,
2026-05-25,SP500,AEE,Ameren Corporation,111.29,105.09,-5.57,107.15,-3.72,,
2026-05-25,SP500,SUI,Sun Communities,127.75,120.35,-5.79,122.19,-4.35,,
2026-05-25,SP500,REXR,Rexford Industrial Realty,36.18,34.69,-4.12,33.96,-6.14,,
2026-05-25,SP500,EGP,EastGroup Properties,205.16,194.83,-5.04,197.41,-3.78,,
2026-05-25,SP500,TECH,Bio-Techne,48.21,50.79,5.35,52.65,9.21,,
2026-05-25,SP500,CCL,Carnival Corporation,25.98,27.51,5.89,27.01,3.96,,
2026-05-25,SP500,UAL,United Airlines,99.96,111.76,11.8,105.32,5.36,,
2026-05-25,SP500,AAL,American Airlines,13.85,14.34,3.54,13.6,-1.81,,
2026-05-25,SP500,LUV,Southwest Airlines,40.86,42.76,4.65,41.02,0.39,,
2026-05-25,SP500,ALK,Alaska Air Group,41.34,44.52,7.69,42.24,2.18,,
2026-05-25,SP500,MGM,MGM Resorts,38.4,50.69,32.01,47.26,23.07,,
2026-05-25,SP500,WYNN,Wynn Resorts,97.24,106.53,9.55,104.83,7.81,,
2026-05-25,SP500,MAN,ManpowerGroup,29.37,32.93,12.12,32.43,10.42,,
2026-05-25,SP500,A,Agilent Technologies,114.96,135.98,18.28,132.69,15.42,,
2026-05-25,SP500,HPQ,HP Inc.,25.24,29.34,16.24,25.38,0.55,,
2026-05-25,SP500,RPM,RPM International,100.9,104.62,3.69,104.61,3.68,,
2026-05-25,SP500,DKS,Dick's Sporting Goods,231.24,216.96,-6.18,213.38,-7.72,,
2026-05-26,JPX400,3436.T,SUMCO,3354.0,4459.0,32.95,3200.0,-4.59,,
2026-05-26,JPX400,4186.T,東京応化工業,11170.0,10690.0,-4.3,9387.0,-15.96,,
2026-05-26,JPX400,4189.T,KHネオケム,2773.0,2667.0,-3.82,2616.0,-5.66,,
2026-05-26,JPX400,4203.T,住友ベークライト,6786.0,6773.0,-0.19,6114.0,-9.9,,
2026-05-26,JPX400,4368.T,扶桑化学工業,4590.0,4350.0,-5.23,3715.0,-19.06,,
2026-05-26,JPX400,5384.T,フジミインコーポレーテッド,3735.0,4220.0,12.99,3750.0,0.4,,
2026-05-26,JPX400,5706.T,三井金属鉱業,53740.0,47600.0,-11.43,36980.0,-31.19,,
2026-05-26,JPX400,6323.T,ローツェ,3893.0,4216.0,8.3,3867.0,-0.67,,
2026-05-26,JPX400,6506.T,安川電機,7293.0,7152.0,-1.93,5988.0,-17.89,,
2026-05-26,JPX400,6586.T,マキタ,5702.0,5418.0,-4.98,5436.0,-4.67,,
2026-05-26,JPX400,6920.T,レーザーテック,41680.0,41770.0,0.22,40650.0,-2.47,,
2026-05-26,JPX400,6954.T,ファナック,8399.0,7975.0,-5.05,6763.0,-19.48,,
2026-05-26,JPX400,7269.T,スズキ,1921.0,1890.5,-1.59,1844.0,-4.01,,
2026-05-26,JPX400,7936.T,アシックス,4554.0,4502.0,-1.14,4380.0,-3.82,,
2026-05-26,JPX400,8572.T,アコム,470.6,450.5,-4.27,451.9,-3.97,,
2026-05-26,JPX400,9962.T,ミスミグループ本社,3565.0,3828.0,7.38,3638.0,2.05,,
2026-05-26,SP500,JPM,JPMorgan Chase,306.38,300.96,-1.77,nan,nan,,
2026-05-26,SP500,PG,Procter & Gamble,144.44,140.82,-2.51,nan,nan,,
2026-05-26,SP500,HD,Home Depot,313.07,311.52,-0.5,nan,nan,,
2026-05-26,SP500,GE,GE Aerospace,302.84,317.72,4.91,nan,nan,,
2026-05-26,SP500,TMUS,T-Mobile US,191.47,188.83,-1.38,nan,nan,,
2026-05-26,SP500,T,AT&T,25.26,24.64,-2.45,nan,nan,,
2026-05-26,SP500,AMGN,Amgen,339.3,328.26,-3.25,nan,nan,,
2026-05-26,SP500,BKNG,Booking Holdings,161.06,167.21,3.82,nan,nan,,
2026-05-26,SP500,SPGI,S&P Global,417.6,417.46,-0.03,nan,nan,,
2026-05-26,SP500,PLD,Prologis,145.9,140.41,-3.76,nan,nan,,
2026-05-26,SP500,DELL,Dell Technologies,295.19,435.31,47.47,nan,nan,,
2026-05-26,SP500,CMCSA,Comcast,25.21,24.85,-1.43,nan,nan,,
2026-05-26,SP500,DUK,Duke Energy,125.67,121.09,-3.64,nan,nan,,
2026-05-26,SP500,NOC,Northrop Grumman,555.58,536.59,-3.42,nan,nan,,
2026-05-26,SP500,UPS,United Parcel Service,101.02,108.93,7.83,nan,nan,,
2026-05-26,SP500,USB,U.S. Bancorp,54.83,54.6,-0.42,nan,nan,,
2026-05-26,SP500,MCO,Moody's,449.12,453.6,1.0,nan,nan,,
2026-05-26,SP500,MDLZ,Mondelez International,61.76,61.07,-1.12,nan,nan,,
2026-05-26,SP500,ROST,Ross Stores,234.81,223.82,-4.68,nan,nan,,
2026-05-26,SP500,AEP,American Electric Power,131.59,127.11,-3.4,nan,nan,,
2026-05-26,SP500,TDG,TransDigm Group,1213.51,1246.98,2.76,nan,nan,,
2026-05-26,SP500,SPG,Simon Property Group,204.41,203.53,-0.43,nan,nan,,
2026-05-26,SP500,O,Realty Income,62.02,59.91,-3.4,nan,nan,,
2026-05-26,SP500,TFC,Truist Financial,48.38,48.12,-0.54,nan,nan,,
2026-05-26,SP500,AZO,AutoZone,3406.5,3029.36,-11.07,nan,nan,,
2026-05-26,SP500,FAST,Fastenal,43.94,44.73,1.8,nan,nan,,
2026-05-26,SP500,NXPI,NXP Semiconductors,316.47,323.62,2.26,nan,nan,,
2026-05-26,SP500,XEL,Xcel Energy,81.08,77.87,-3.96,nan,nan,,
2026-05-26,SP500,GRMN,Garmin,240.71,241.03,0.13,nan,nan,,
2026-05-26,SP500,BDX,Becton Dickinson,147.63,144.43,-2.17,nan,nan,,
2026-05-26,SP500,FITB,Fifth Third Bancorp,49.48,50.31,1.68,nan,nan,,
2026-05-26,SP500,VICI,VICI Properties,28.5,27.54,-3.37,nan,nan,,
2026-05-26,SP500,HBAN,Huntington Bancshares,15.92,16.23,1.95,nan,nan,,
2026-05-26,SP500,GIS,General Mills,33.69,33.07,-1.84,nan,nan,,
2026-05-26,SP500,EFX,Equifax,164.04,176.11,7.36,nan,nan,,
2026-05-26,SP500,LEN,Lennar,88.86,90.9,2.3,nan,nan,,
2026-05-26,SP500,DRI,Darden Restaurants,203.51,198.27,-2.57,nan,nan,,
2026-05-26,SP500,CFG,Citizens Financial,62.89,62.31,-0.92,nan,nan,,
2026-05-26,SP500,MKC,McCormick & Company,47.8,46.15,-3.45,nan,nan,,
2026-05-26,SP500,RL,Ralph Lauren,377.78,363.51,-3.78,nan,nan,,
2026-05-26,SP500,AVB,AvalonBay Communities,185.65,183.38,-1.22,nan,nan,,
2026-05-26,SP500,EQR,Equity Residential,66.2,66.21,0.02,nan,nan,,
2026-05-26,SP500,MAA,Mid-America Apartment,131.14,128.96,-1.66,nan,nan,,
2026-05-26,SP500,KHC,Kraft Heinz,23.79,23.33,-1.93,nan,nan,,
2026-05-26,SP500,CMS,CMS Energy,74.53,71.85,-3.6,nan,nan,,
2026-05-26,SP500,EVRG,Evergy,83.94,81.35,-3.09,nan,nan,,
2026-05-26,SP500,NI,NiSource,47.85,45.86,-4.16,nan,nan,,
2026-05-26,SP500,WEC,WEC Energy Group,113.41,110.23,-2.8,nan,nan,,
2026-05-26,SP500,CNP,CenterPoint Energy,42.83,41.73,-2.57,nan,nan,,
2026-05-26,SP500,DTE,DTE Energy,145.3,142.65,-1.82,nan,nan,,
2026-05-26,SP500,AEE,Ameren Corporation,111.29,106.78,-4.05,nan,nan,,
2026-05-26,SP500,SUI,Sun Communities,127.75,121.26,-5.08,nan,nan,,
2026-05-26,SP500,REXR,Rexford Industrial Realty,36.18,34.05,-5.89,nan,nan,,
2026-05-26,SP500,EGP,EastGroup Properties,205.16,195.75,-4.59,nan,nan,,
2026-05-26,SP500,TECH,Bio-Techne,48.21,49.77,3.24,nan,nan,,
2026-05-26,SP500,CCL,Carnival Corporation,25.98,27.64,6.39,nan,nan,,
2026-05-26,SP500,UAL,United Airlines,99.96,108.82,8.86,nan,nan,,
2026-05-26,SP500,AAL,American Airlines,13.85,13.93,0.58,nan,nan,,
2026-05-26,SP500,LUV,Southwest Airlines,40.86,42.34,3.62,nan,nan,,
2026-05-26,SP500,ALK,Alaska Air Group,41.34,43.91,6.22,nan,nan,,
2026-05-26,SP500,MGM,MGM Resorts,38.4,48.36,25.94,nan,nan,,
2026-05-26,SP500,WYNN,Wynn Resorts,97.24,104.62,7.59,nan,nan,,
2026-05-26,SP500,MAN,ManpowerGroup,29.37,31.62,7.66,nan,nan,,
2026-05-26,SP500,A,Agilent Technologies,114.96,135.05,17.48,nan,nan,,
2026-05-26,SP500,HPQ,HP Inc.,25.24,27.29,8.12,nan,nan,,
2026-05-26,SP500,RPM,RPM International,100.9,105.12,4.18,nan,nan,,
2026-05-26,SP500,DKS,Dick's Sporting Goods,231.24,214.74,-7.14,nan,nan,,
2026-05-27,JPX400,1911.T,住友林業,1290.5,1284.0,-0.5,1303.5,1.01,,
2026-05-27,JPX400,2802.T,味の素,5289.0,5118.0,-3.23,5084.0,-3.88,,
2026-05-27,JPX400,3402.T,東レ,1143.5,1105.5,-3.32,1118.5,-2.19,,
2026-05-27,JPX400,4021.T,日産化学,7432.0,7437.0,0.07,7228.0,-2.74,,
2026-05-27,JPX400,4042.T,東ソー,2695.0,2865.0,6.31,2768.0,2.71,,
2026-05-27,JPX400,4183.T,三井化学,2204.0,2113.0,-4.13,2019.5,-8.37,,
2026-05-27,JPX400,4401.T,ADEKA,4185.0,4013.0,-4.11,3854.0,-7.91,,
2026-05-27,JPX400,4403.T,日油,2817.5,2681.0,-4.84,2625.5,-6.81,,
2026-05-27,JPX400,4626.T,太陽HD,4934.0,5000.0,1.34,5114.0,3.65,,
2026-05-27,JPX400,4901.T,富士フイルムHD,3224.0,3548.0,10.05,3485.0,8.1,,
2026-05-27,JPX400,5110.T,住友ゴム工業,2015.0,1993.5,-1.07,2019.5,0.22,,
2026-05-27,JPX400,5332.T,TOTO,7290.0,8026.0,10.1,7450.0,2.19,,
2026-05-27,JPX400,5334.T,日本特殊陶業,9903.0,10225.0,3.25,9912.0,0.09,,
2026-05-27,JPX400,5344.T,MARUWA,73730.0,76080.0,3.19,66300.0,-10.08,,
2026-05-27,JPX400,5393.T,ニチアス,3477.0,3534.0,1.64,3657.0,5.18,,
2026-05-27,JPX400,5401.T,日本製鉄,563.2,540.5,-4.03,535.0,-5.01,,
2026-05-27,JPX400,5406.T,神戸製鋼所,1965.5,1940.5,-1.27,1900.0,-3.33,,
2026-05-27,JPX400,5471.T,大同特殊鋼,1934.0,2222.5,14.92,2165.0,11.94,,
2026-05-27,JPX400,5480.T,日本冶金工業,4540.0,4420.0,-2.64,4395.0,-3.19,,
2026-05-27,JPX400,5802.T,住友電気工業,12015.0,13465.0,12.07,10250.0,-14.69,,
2026-05-27,JPX400,5991.T,日本発條,3457.0,3986.0,15.3,3685.0,6.6,,
2026-05-27,JPX400,6055.T,ジャパンマテリアル,2051.0,2422.0,18.09,2167.0,5.66,,
2026-05-27,JPX400,6101.T,ツガミ,6010.0,6320.0,5.16,6650.0,10.65,,
2026-05-27,JPX400,6113.T,アマダ,2902.5,2949.5,1.62,2804.0,-3.39,,
2026-05-27,JPX400,6146.T,ディスコ,67630.0,72210.0,6.77,70030.0,3.55,,
2026-05-27,JPX400,6268.T,ナブテスコ,5557.0,5246.0,-5.6,4604.0,-17.15,,
2026-05-27,JPX400,6302.T,住友重機械工業,5532.0,5149.0,-6.92,4871.0,-11.95,,
2026-05-27,JPX400,6361.T,荏原製作所,5472.0,5480.0,0.15,5243.0,-4.18,,
2026-05-27,JPX400,6465.T,ホシザキ,5094.0,5086.0,-0.16,5209.0,2.26,,
2026-05-27,JPX400,6503.T,三菱電機,6500.0,5952.0,-8.43,5446.0,-16.22,,
2026-05-27,JPX400,6728.T,アルバック,9713.0,9080.0,-6.52,8236.0,-15.21,,
2026-05-27,JPX400,6806.T,ヒロセ電機,24735.0,28690.0,15.99,26690.0,7.9,,
2026-05-27,JPX400,6857.T,アドバンテスト,27130.0,28170.0,3.83,25175.0,-7.21,,
2026-05-27,JPX400,6861.T,キーエンス,75780.0,80040.0,5.62,71270.0,-5.95,,
2026-05-27,JPX400,6951.T,日本電子,6891.0,7320.0,6.23,6302.0,-8.55,,
2026-05-27,JPX400,7282.T,豊田合成,4717.0,4711.0,-0.13,4506.0,-4.47,,
2026-05-27,JPX400,7729.T,東京精密,17705.0,18325.0,3.5,17480.0,-1.27,,
2026-05-27,JPX400,8035.T,東京エレクトロン,52500.0,63660.0,21.26,63400.0,20.76,,
2026-05-27,JPX400,8698.T,マネックスグループ,648.0,630.0,-2.78,629.0,-2.93,,
2026-05-27,JPX400,8802.T,三菱地所,4041.0,3931.0,-2.72,4130.0,2.2,,
2026-05-27,JPX400,9119.T,飯野海運,1603.0,1462.0,-8.8,1448.0,-9.67,,
2026-05-27,SP500,MU,Micron Technology,895.88,1079.57,20.5,891.88,-0.45,,
2026-05-27,SP500,AMD,AMD,503.89,542.52,7.67,452.4,-10.22,,
2026-05-27,SP500,LRCX,Lam Research,322.68,343.71,6.52,321.8,-0.27,,
2026-05-27,SP500,RTX,RTX Corporation,178.97,172.55,-3.59,177.41,-0.87,,
2026-05-27,SP500,INTC,Intel,123.52,112.71,-8.75,107.04,-13.34,,
2026-05-27,SP500,KLAC,KLA Corporation,2011.39,2125.11,5.65,2135.64,6.18,,
2026-05-27,SP500,C,Citigroup,126.86,129.93,2.42,133.38,5.14,,
2026-05-27,SP500,TMO,Thermo Fisher,448.18,473.95,5.75,482.04,7.56,,
2026-05-27,SP500,GILD,Gilead Sciences,133.73,128.99,-3.54,121.48,-9.16,,
2026-05-27,SP500,APH,Amphenol,139.56,147.62,5.78,149.22,6.92,,
2026-05-27,SP500,PFE,Pfizer,25.85,25.34,-1.97,25.6,-0.97,,
2026-05-27,SP500,QCOM,Qualcomm,248.82,250.01,0.48,191.2,-23.16,,
2026-05-27,SP500,WELL,Welltower,218.13,199.59,-8.5,211.36,-3.1,,
2026-05-27,SP500,CEG,Constellation Energy,301.57,267.24,-11.38,242.3,-19.65,,
2026-05-27,SP500,NRG,NRG Energy,140.43,133.76,-4.75,120.65,-14.09,,
2026-05-27,SP500,EQIX,Equinix,1077.63,1077.0,-0.06,1038.33,-3.65,,
2026-05-27,SP500,GD,General Dynamics,344.64,337.04,-2.21,341.07,-1.04,,
2026-05-27,SP500,SNPS,Synopsys,534.56,498.02,-6.84,460.54,-13.85,,
2026-05-27,SP500,CDNS,Cadence Design Systems,381.75,408.0,6.88,385.13,0.89,,
2026-05-27,SP500,SHW,Sherwin-Williams,311.25,296.49,-4.74,303.91,-2.36,,
2026-05-27,SP500,ITW,Illinois Tool Works,250.41,250.26,-0.06,250.17,-0.1,,
2026-05-27,SP500,ECL,Ecolab,254.23,255.67,0.57,256.99,1.09,,
2026-05-27,SP500,GM,General Motors,79.79,81.7,2.39,79.4,-0.49,,
2026-05-27,SP500,SRE,Sempra,91.55,89.53,-2.21,91.03,-0.57,,
2026-05-27,SP500,VST,Vistra Corp.,164.56,153.8,-6.54,138.54,-15.81,,
2026-05-27,SP500,PSA,Public Storage,304.47,301.97,-0.82,323.87,6.37,,
2026-05-27,SP500,ETR,Entergy,111.97,108.66,-2.96,110.48,-1.33,,
2026-05-27,SP500,DHI,D.R. Horton,145.6,144.5,-0.76,146.71,0.76,,
2026-05-27,SP500,IRM,Iron Mountain,128.4,127.95,-0.35,123.36,-3.93,,
2026-05-27,SP500,TROW,T. Rowe Price,103.82,104.01,0.18,106.43,2.51,,
2026-05-27,SP500,PPG,PPG Industries,109.54,111.39,1.69,112.97,3.13,,
2026-05-27,SP500,PPL,PPL Corporation,36.12,35.02,-3.05,35.58,-1.5,,
2026-05-27,SP500,LDOS,Leidos Holdings,128.12,124.35,-2.94,121.69,-5.02,,
2026-05-27,SP500,WAT,Waters Corporation,338.64,379.77,12.15,363.18,7.25,,
2026-05-27,SP500,SNA,Snap-on,372.1,377.39,1.42,378.45,1.71,,
2026-05-27,SP500,TRMB,Trimble Inc.,56.34,55.52,-1.46,50.6,-10.19,,
2026-05-27,SP500,ALLE,Allegion,131.61,130.11,-1.14,129.35,-1.72,,
2026-05-27,SP500,OMC,Omnicom Group,74.41,73.74,-0.9,73.98,-0.58,,
2026-05-27,SP500,EIX,Edison International,71.24,70.86,-0.53,71.5,0.36,,
2026-05-27,SP500,JKHY,Jack Henry & Associates,137.36,133.13,-3.08,127.59,-7.11,,
2026-05-27,SP500,ALGN,Align Technology,163.55,161.71,-1.13,170.5,4.25,,
2026-05-27,SP500,NCLH,Norwegian Cruise Line,17.1,18.15,6.14,17.92,4.8,,
2026-05-27,SP500,STLD,Steel Dynamics,250.49,275.13,9.84,268.34,7.13,,
2026-05-27,SP500,RS,Reliance Steel & Aluminum,376.3,393.95,4.69,394.29,4.78,,
2026-05-27,SP500,ILMN,Illumina,145.23,170.93,17.7,162.47,11.87,,
2026-05-27,SP500,ON,ON Semiconductor,127.0,133.93,5.46,110.17,-13.25,,
2026-05-28,JPX400,1801.T,大成建設,14320.0,13275.0,-7.3,13375.0,-6.6,,
2026-05-28,JPX400,1812.T,鹿島建設,5760.0,5559.0,-3.49,5521.0,-4.15,,
2026-05-28,JPX400,1942.T,関電工,6568.0,5854.0,-10.87,5773.0,-12.1,,
2026-05-28,JPX400,1959.T,九電工,9265.0,8730.0,-5.77,8792.0,-5.11,,
2026-05-28,JPX400,1969.T,高砂熱学工業,4704.0,4717.0,0.28,4583.0,-2.57,,
2026-05-28,JPX400,2587.T,サントリー食品インターナショナル,4268.0,4205.0,-1.48,4290.0,0.52,,
2026-05-28,JPX400,2702.T,日本マクドナルドHD,7780.0,7360.0,-5.4,7500.0,-3.6,,
2026-05-28,JPX400,3116.T,トヨタ紡織,2283.5,2235.5,-2.1,2157.0,-5.54,,
2026-05-28,JPX400,4063.T,信越化学工業,7344.0,7350.0,0.08,7188.0,-2.12,,
2026-05-28,JPX400,4204.T,積水化学工業,2292.5,2316.0,1.03,2381.5,3.88,,
2026-05-28,JPX400,5108.T,ブリヂストン,3392.0,3380.0,-0.35,3396.0,0.12,,
2026-05-28,JPX400,5713.T,住友金属鉱山,8910.0,8578.0,-3.73,8638.0,-3.05,,
2026-05-28,JPX400,5714.T,DOWAホールディングス,10530.0,10005.0,-4.99,9377.0,-10.95,,
2026-05-28,JPX400,5803.T,フジクラ,5017.0,4747.0,-5.38,4256.0,-15.17,,
2026-05-28,JPX400,5929.T,三和ホールディングス,3475.0,3538.0,1.81,3618.0,4.12,,
2026-05-28,JPX400,6141.T,DMG森精機,3426.0,3375.0,-1.49,3392.0,-0.99,,
2026-05-28,JPX400,6273.T,SMC,67880.0,65260.0,-3.86,65510.0,-3.49,,
2026-05-28,JPX400,6301.T,小松製作所,6422.0,6739.0,4.94,6525.0,1.6,,
2026-05-28,JPX400,6305.T,日立建機,5228.0,5415.0,3.58,5303.0,1.43,,
2026-05-28,JPX400,6383.T,ダイフク,7263.0,6882.0,-5.25,6568.0,-9.57,,
2026-05-28,JPX400,6432.T,竹内製作所,7010.0,7790.0,11.13,7380.0,5.28,,
2026-05-28,JPX400,6645.T,オムロン,5597.0,6162.0,10.09,5490.0,-1.91,,
2026-05-28,JPX400,6841.T,横河電機,4914.0,5226.0,6.35,4848.0,-1.34,,
2026-05-28,JPX400,7202.T,いすゞ自動車,2282.0,2177.0,-4.6,2135.0,-6.44,,
2026-05-28,JPX400,7599.T,IDOM,1323.0,1309.0,-1.06,1326.0,0.23,,
2026-05-28,JPX400,7735.T,SCREENホールディングス,11030.0,12630.0,14.51,13945.0,26.43,,
2026-05-28,JPX400,7744.T,ノーリツ鋼機,2056.0,2009.0,-2.29,1948.0,-5.25,,
2026-05-28,JPX400,7751.T,キヤノン,4225.0,4363.0,3.27,4273.0,1.14,,
2026-05-28,JPX400,8053.T,住友商事,7105.0,6842.0,-3.7,6259.0,-11.91,,
2026-05-28,JPX400,8154.T,加賀電子,4385.0,4980.0,13.57,4475.0,2.05,,
2026-05-28,JPX400,9041.T,近鉄グループHD,3552.0,3597.0,1.27,3523.0,-0.82,,
2026-05-28,JPX400,9302.T,三井倉庫HD,3829.0,3861.0,0.84,3878.0,1.28,,
2026-05-28,SP500,AMZN,Amazon,271.85,253.79,-6.64,241.51,-11.16,,
2026-05-28,SP500,META,Meta Platforms,635.26,nan,nan,568.43,-10.52,,
2026-05-28,SP500,TSLA,Tesla,440.36,418.45,-4.98,399.15,-9.36,,
2026-05-28,SP500,ORCL,Oracle,190.96,236.34,23.76,184.1,-3.59,,
2026-05-28,SP500,CAT,Caterpillar,909.93,940.48,3.36,897.63,-1.35,,
2026-05-28,SP500,AMAT,Applied Materials,448.25,501.7,11.92,552.64,23.29,,
2026-05-28,SP500,ABNB,Airbnb,132.1,nan,nan,130.87,-0.93,,
2026-05-28,SP500,RCL,Royal Caribbean,275.17,293.28,6.58,287.96,4.65,,
2026-05-28,SP500,EMR,Emerson Electric,139.72,142.06,1.67,142.09,1.7,,
2026-05-28,SP500,NSC,Norfolk Southern,325.68,307.19,-5.68,310.53,-4.65,,
2026-05-28,SP500,DLR,Digital Realty Trust,191.71,188.7,-1.57,182.84,-4.63,,
2026-05-28,SP500,TEL,TE Connectivity,208.75,220.75,5.75,207.74,-0.48,,
2026-05-28,SP500,MPWR,Monolithic Power Systems,1620.17,1652.6,2.0,1589.55,-1.89,,
2026-05-28,SP500,URI,United Rentals,988.24,1084.62,9.75,1068.49,8.12,,
2026-05-28,SP500,CVNA,Carvana,73.0,nan,nan,67.82,-7.1,,
2026-05-28,SP500,ROK,Rockwell Automation,456.08,462.24,1.35,457.59,0.33,,
2026-05-28,SP500,OTIS,Otis Worldwide,71.79,nan,nan,70.13,-2.31,,
2026-05-28,SP500,NUE,Nucor,246.47,262.28,6.41,260.9,5.85,,
2026-05-28,SP500,FTV,Fortive,59.91,nan,nan,59.84,-0.12,,
2026-05-28,SP500,PKG,Packaging Corp of America,217.99,224.69,3.07,224.4,2.94,,
2026-05-28,SP500,EXPE,Expedia Group,226.56,227.18,0.27,224.66,-0.84,,
2026-05-28,SP500,IFF,International Flavors,77.0,73.23,-4.9,77.51,0.66,,
2026-05-28,SP500,MAS,Masco Corporation,69.82,69.91,0.13,73.75,5.63,,
2026-05-28,SP500,CPB,Campbell Soup,20.5,21.55,5.12,22.73,10.88,,
2026-05-28,SP500,PCG,PG&E Corporation,16.53,16.82,1.75,16.79,1.57,,
2026-05-28,SP500,SWK,Stanley Black & Decker,79.46,79.31,-0.19,83.13,4.62,,
2026-05-28,SP500,PNR,Pentair,72.45,72.85,0.55,72.57,0.17,,
2026-05-28,SP500,GNRC,Generac Holdings,280.53,278.14,-0.85,257.33,-8.27,,
2026-05-28,SP500,IR,Ingersoll Rand,70.96,nan,nan,73.2,3.16,,
2026-05-28,SP500,XYL,Xylem,110.1,110.18,0.07,109.05,-0.95,,
2026-05-28,SP500,IEX,IDEX Corporation,211.75,216.29,2.14,216.9,2.43,,
2026-05-28,SP500,AMCR,Amcor,39.67,nan,nan,39.92,0.63,,
2026-05-28,SP500,AOS,A.O. Smith,58.01,57.01,-1.72,58.66,1.12,,
2026-05-28,SP500,CRL,Charles River Laboratories,164.49,185.79,12.95,188.06,14.33,,
2026-05-28,SP500,INCY,Incyte Corporation,97.34,101.24,4.01,107.83,10.78,,
2026-05-28,SP500,BMRN,BioMarin Pharmaceutical,52.38,56.47,7.81,55.54,6.03,,
2026-05-28,SP500,TDOC,Teladoc Health,6.59,nan,nan,7.31,10.93,,
